date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:58	34602/34602	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:54%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/meo-kinh-doanh/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	108931/108931	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:56%20GMT	https://daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-chuyen-tien-mat-atm/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	170839/170839	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:55%20GMT	https://daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-nap-tien-internet-banking/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	1220/1220	---M--	200	added ('OK')	image/png	etag:%22acce447cc49ed11:0%22	https://daily.gate.vn/Skin/images/sprite_new_icon_3.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/sprite_new_icon_3.png	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	1371/1371	---M--	200	added ('OK')	image/png	etag:%2219266f86c49ed11:0%22	https://daily.gate.vn/Skin/images/sprite_new_icon_4.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/sprite_new_icon_4.png	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	26906/26906	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:55%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/lay-lai-mat-khau/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	41734/41734	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:58%20GMT	https://daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/tai-khoan/doi-mat-khau/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:58	45058/45058	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:58%20GMT	https://daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/phan-phoi/cau-hoi-thuong-gap/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:58%20GMT	https://dailyv2.gate.vn/Skin/images/img-donga.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-donga.9a.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:59	3564/3564	---M--	200	added ('OK')	image/jpeg	etag:%229aecfd4e516d11:0%22	https://dailyv2.gate.vn/Skin/images/img-mb.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-mb.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:33:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:58%20GMT	https://dailyv2.gate.vn/Skin/images/img-techcombank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-techcombank.9c.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:00	3165/3165	---M--	200	added ('OK')	image/jpeg	etag:%22fa14484f516d11:0%22	https://dailyv2.gate.vn/Skin/images/img-vietinbank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-vietinbank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:59%20GMT	https://dailyv2.gate.vn/Skin/images/img-argribank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-argribank.9e.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:00	3332/3332	---M--	200	added ('OK')	image/jpeg	etag:%227aa0504f516d11:0%22	https://dailyv2.gate.vn/Skin/images/img-maritimebank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-maritimebank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:00	3168/3168	---M--	200	added ('OK')	image/jpeg	etag:%22cadd904f516d11:0%22	https://dailyv2.gate.vn/Skin/images/img-vietcombank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-vietcombank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:01	3269/3269	---M--	200	added ('OK')	image/jpeg	etag:%22a988c4f516d11:0%22	https://dailyv2.gate.vn/Skin/images/img-tpbank.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-tpbank.jpg	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:00%20GMT	https://dailyv2.gate.vn/Skin/images/img-bidv.jpg	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/img-bidv.a2.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:01	4518/4518	---M--	200	added ('OK')	image/png	etag:%22ef4b64ef2fa1d11:0%22	https://dailyv2.gate.vn/Skin/images/huongdan/img4.png	E:/FPT/Template/Template/dailyv2.gate.vn/Skin/images/huongdan/img4.png	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:01	1615/1615	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cf4bfc3e24d21:0%22	https://daily.gate.vn/Skin/master_page/help.master.js	E:/FPT/Template/Template/daily.gate.vn/Skin/master_page/help.master.js	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:01	185/185	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:58%20GMT	https://daily.gate.vn/nap-ggold/nap-tien-ggold-all/	E:/FPT/Template/Template/daily.gate.vn/nap-ggold/nap-tien-ggold-all/index.html	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:00%20GMT	https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/javascript	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/javascript.a5.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:59%20GMT	https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/chuyentien-confirm.a6.delayed	(from https://daily.gate.vn/huong-dan/huong-dan-nap-tien-mat-unc/)
20:34:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:01%20GMT	https://daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/javascript	E:/FPT/Template/Template/daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/javascript.a7.delayed	(from https://daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/)
20:34:02	26469/26469	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:34:01%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fnap-ggold%2fnap-bang-the-cao%2f34%2f	E:/FPT/Template/Template/daily.gate.vn/login/index2168.html	(from https://daily.gate.vn/nap-ggold/nap-bang-the-cao/34/)
20:34:03	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:33:59%20GMT	https://daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/chuyentien-confirm.a8.delayed	(from https://daily.gate.vn/dich-vu-thanh-toan/huong-dan-ket-noi-gach-the/)
20:34:03	65930/65930	---M--	200	added ('OK')	image/jpeg	etag:%221aaef618945dd11:0%22	https://daily.gate.vn/Skin/images/Logos/451.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/451.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:03	26462/26462	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:33:59%20GMT	https://daily.gate.vn/login/?ReturnUrl=%2fnap-ggold%2fthong-bao-nap-tien%2f	E:/FPT/Template/Template/daily.gate.vn/login/index7a86.html	(from https://daily.gate.vn/nap-ggold/thong-bao-nap-tien/)
20:34:03	46447/46447	---M--	200	added ('OK')	image/jpeg	etag:%2256e0f0862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/58.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/58.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:03	57109/57109	---M--	200	added ('OK')	image/jpeg	etag:%226696ee862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/59.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/59.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:04	57018/57018	---M--	200	added ('OK')	image/jpeg	etag:%22f6f5ef862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/60.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/60.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:04	64079/64079	---M--	200	added ('OK')	image/jpeg	etag:%22266bf0862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/61.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/61.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:04	61890/61890	---M--	200	added ('OK')	image/jpeg	etag:%22662cd6862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/62.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/62.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:04	47687/47687	---M--	200	added ('OK')	image/jpeg	etag:%2296bef862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/63.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/63.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:05	52339/52339	---M--	200	added ('OK')	image/jpeg	etag:%2246b9f0862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/220.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/220.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:05	62693/62693	---M--	200	added ('OK')	image/jpeg	etag:%221644f0862116d11:0%22	https://daily.gate.vn/Skin/images/Logos/221.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/221.jpg	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:05	74901/74901	---M--	200	added ('OK')	image/png	etag:%227f6a29a68dd21:0%22	https://daily.gate.vn/Skin/images/Logos/gate_10tr.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/gate_10tr.png	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:05	4334/4334	---M-Z	200	added ('OK')	application/x-javascript	etag:%22703a35efbacd11:0%22	https://daily.gate.vn/home/cardgame/default.js	E:/FPT/Template/Template/daily.gate.vn/home/cardgame/default.js	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:02%20GMT	https://daily.gate.vn/the-game-online/the-gate/javascript	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-gate/javascript.b4.delayed	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:05%20GMT	https://daily.gate.vn/the-game-online/the-gate/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-game-online/the-gate/chuyentien-confirm.b5.delayed	(from https://daily.gate.vn/the-game-online/the-gate/)
20:34:06	8835/8835	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e3c49c5cd2ed41:0%22	https://daily.gate.vn/home/rechargemobile/default.js	E:/FPT/Template/Template/daily.gate.vn/home/rechargemobile/default.js	(from https://daily.gate.vn/nap-dien-thoai/nap-viettel/)
20:34:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:05%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-viettel/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-viettel/javascript.b7.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-viettel/)
20:34:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:03%20GMT	https://daily.gate.vn/nap-dien-thoai/nap-viettel/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-dien-thoai/nap-viettel/chuyentien-confirm.b8.delayed	(from https://daily.gate.vn/nap-dien-thoai/nap-viettel/)
20:34:07	16212/16212	---M--	200	added ('OK')	image/jpeg	etag:%225af432a4b558d11:0%22	https://daily.gate.vn/Skin/images/Logos/card-viettel.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/card-viettel.jpg	(from https://daily.gate.vn/the-dien-thoai/the-viettel/)
20:34:07	4267/4267	---M-Z	200	added ('OK')	application/x-javascript	etag:%222217b177f9acd11:0%22	https://daily.gate.vn/home/cardmobile/default.js	E:/FPT/Template/Template/daily.gate.vn/home/cardmobile/default.js	(from https://daily.gate.vn/the-dien-thoai/the-viettel/)
20:34:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:06%20GMT	https://daily.gate.vn/the-dien-thoai/the-viettel/javascript	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-viettel/javascript.bb.delayed	(from https://daily.gate.vn/the-dien-thoai/the-viettel/)
20:34:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:06%20GMT	https://daily.gate.vn/the-dien-thoai/the-viettel/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/the-dien-thoai/the-viettel/chuyentien-confirm.bc.delayed	(from https://daily.gate.vn/the-dien-thoai/the-viettel/)
20:34:08	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%22495ccd90e42bd11:0%22	https://daily.gate.vn/Skin/images/Logos/ZingXu.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/ZingXu.jpg	(from https://daily.gate.vn/nap-game-online/)
20:34:08	23666/23666	---M--	200	added ('OK')	image/png	etag:%222f42a2252bf0d01:0%22	https://daily.gate.vn/Skin/images/Logos/logoOnGame.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/logoOnGame.png	(from https://daily.gate.vn/nap-game-online/)
20:34:09	17241/17241	---M--	200	added ('OK')	image/png	etag:%22ace0a7e185efd01:0%22	https://daily.gate.vn/Skin/images/Logos/logoOnGate.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/logoOnGate.png	(from https://daily.gate.vn/nap-game-online/)
20:34:09	3586/3586	---M-Z	200	added ('OK')	application/x-javascript	etag:%223796cf3a246d11:0%22	https://daily.gate.vn/home/rechargegame/default.js	E:/FPT/Template/Template/daily.gate.vn/home/rechargegame/default.js	(from https://daily.gate.vn/nap-game-online/)
20:34:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:06%20GMT	https://daily.gate.vn/nap-game-online/javascript	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/javascript.c1.delayed	(from https://daily.gate.vn/nap-game-online/)
20:34:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:08%20GMT	https://daily.gate.vn/nap-game-online/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/nap-game-online/chuyentien-confirm.c2.delayed	(from https://daily.gate.vn/nap-game-online/)
20:34:10	5060/5060	---M--	200	added ('OK')	image/png	etag:%22a3295592bafd11:0%22	https://daily.gate.vn/skin/images/logos/large-mobifone.png	E:/FPT/Template/Template/daily.gate.vn/skin/images/logos/large-mobifone.png	(from https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/)
20:34:10	3253/3253	---M--	200	added ('OK')	image/jpeg	etag:%22ae2165bce036d11:0%22	https://daily.gate.vn/Skin/images/Logos/Viettel.jpg	E:/FPT/Template/Template/daily.gate.vn/Skin/images/Logos/Viettel.jpg	(from https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/)
20:34:10	7172/7172	---M-Z	200	added ('OK')	application/x-javascript	etag:%221523f4c8e541d11:0%22	https://daily.gate.vn/home/rechargepostpaid/default.js	E:/FPT/Template/Template/daily.gate.vn/home/rechargepostpaid/default.js	(from https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/)
20:34:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:09%20GMT	https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/javascript	E:/FPT/Template/Template/daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/javascript.c6.delayed	(from https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/)
20:34:11	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:08%20GMT	https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/chuyentien-confirm.c7.delayed	(from https://daily.gate.vn/dich-vu-thanh-toan/cuoc-di-dong-tra-sau/)
20:34:11	2462/2462	---M-Z	200	added ('OK')	application/x-javascript	etag:%22675439fba246d11:0%22	https://daily.gate.vn/home/payment/default.js	E:/FPT/Template/Template/daily.gate.vn/home/payment/default.js	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/)
20:34:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:08%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/javascript	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/javascript.c9.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/)
20:34:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:08%20GMT	https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/chuyentien-confirm.ca.delayed	(from https://daily.gate.vn/chuyen-tien-sim-da-nang/nap-anypay/)
20:34:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:10%20GMT	https://daily.gate.vn/dieu-khoan-su-dung/javascript	E:/FPT/Template/Template/daily.gate.vn/dieu-khoan-su-dung/javascript.cb.delayed	(from https://daily.gate.vn/dieu-khoan-su-dung/)
20:34:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:10%20GMT	https://daily.gate.vn/dieu-khoan-su-dung/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/dieu-khoan-su-dung/chuyentien-confirm.cc.delayed	(from https://daily.gate.vn/dieu-khoan-su-dung/)
20:34:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:12%20GMT	https://daily.gate.vn/chinh-sach-bao-mat/javascript	E:/FPT/Template/Template/daily.gate.vn/chinh-sach-bao-mat/javascript.cd.delayed	(from https://daily.gate.vn/chinh-sach-bao-mat/)
20:34:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:10%20GMT	https://daily.gate.vn/chinh-sach-bao-mat/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/chinh-sach-bao-mat/chuyentien-confirm.ce.delayed	(from https://daily.gate.vn/chinh-sach-bao-mat/)
20:34:14	2395/2395	---M--	200	added ('OK')	image/png	etag:%2205644729bc0d11:0%22	https://daily.gate.vn/Skin/images/icon11.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/icon11.png	(from https://daily.gate.vn/quen-mat-khau/)
20:34:14	2033/2033	---M--	200	added ('OK')	image/png	etag:%220919c7a9bc0d11:0%22	https://daily.gate.vn/Skin/images/icon12.png	E:/FPT/Template/Template/daily.gate.vn/Skin/images/icon12.png	(from https://daily.gate.vn/quen-mat-khau/)
20:34:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:11%20GMT	https://daily.gate.vn/quen-mat-khau/javascript	E:/FPT/Template/Template/daily.gate.vn/quen-mat-khau/javascript.d1.delayed	(from https://daily.gate.vn/quen-mat-khau/)
20:34:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:13%20GMT	https://daily.gate.vn/quen-mat-khau/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/quen-mat-khau/chuyentien-confirm.d2.delayed	(from https://daily.gate.vn/quen-mat-khau/)
20:34:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:11%20GMT	https://daily.gate.vn/home/Popover%20requires%20tooltip.js	E:/FPT/Template/Template/daily.gate.vn/home/Popover%20requires%20tooltip.d3.delayed	(from https://daily.gate.vn/Skin/js/bootstrap.min.js)
20:34:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:14%20GMT	https://daily.gate.vn/home/map/	E:/FPT/Template/Template/daily.gate.vn/home/map/index.html	(from https://daily.gate.vn/Skin/master_page/masterpage.master.js)
20:34:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:14%20GMT	https://daily.gate.vn/home/guid/	E:/FPT/Template/Template/daily.gate.vn/home/guid/index.html	(from https://daily.gate.vn/Skin/master_page/masterpage.master.js)
20:34:43	29594/29594	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:34:12%20GMT	https://daily.gate.vn/home/policy/	E:/FPT/Template/Template/daily.gate.vn/home/policy/index.html	(from https://daily.gate.vn/Skin/master_page/masterpage.master.js)
20:34:43	170/170	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:12%20GMT	https://daily.gate.vn/thong-ke-tong-hop/	E:/FPT/Template/Template/daily.gate.vn/thong-ke-tong-hop/index.html	(from https://daily.gate.vn/Skin/master_page/masterpage.master.js)
20:34:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:26%20GMT	https://daily.gate.vn/huong-dan/	E:/FPT/Template/Template/daily.gate.vn/huong-dan/index.html	(from https://daily.gate.vn/Skin/master_page/masterpage.master.js)
20:34:43	29608/29608	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Sep%202018%2013:34:29%20GMT	https://daily.gate.vn/home/policy/?cat=2	E:/FPT/Template/Template/daily.gate.vn/home/policy/index3f7b.html	(from https://daily.gate.vn/Skin/master_page/menuindex.js)
20:34:43	68875/68875	---M--	200	added ('OK')	application/octet-stream	etag:%22021e7e96e4d01:0%22	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.eot?v=4.4.0	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont93e3.eot	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:43	68875/68875	---M--	200	added ('OK')	application/octet-stream	etag:%22021e7e96e4d01:0%22	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.eot?	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfontd41d.eot	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:43	64464/64464	---M--	200	added ('OK')	application/x-font-woff	etag:%22021e7e96e4d01:0%22	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.woff2?v=4.4.0	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont93e3.woff2	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:44	81284/81284	---M--	200	added ('OK')	application/x-font-woff	etag:%22021e7e96e4d01:0%22	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.woff?v=4.4.0	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont93e3.woff	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:44	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%22021e7e96e4d01:0%22	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.ttf?v=4.4.0	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont93e3.ttf	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:41%20GMT	https://daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.svg?v=4.4.0	E:/FPT/Template/Template/daily.gate.vn/Skin/fonts/fonts/fontawesome-webfont.d993e3.delayed	(from https://daily.gate.vn/Skin/fonts/css/font-awesome.min.css)
20:34:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:43%20GMT	https://daily.gate.vn/login/javascript	E:/FPT/Template/Template/daily.gate.vn/login/javascript.da.delayed	(from https://daily.gate.vn/login/)
20:34:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Sep%202018%2013:34:41%20GMT	https://daily.gate.vn/login/chuyentien-confirm.html	E:/FPT/Template/Template/daily.gate.vn/login/chuyentien-confirm.db.delayed	(from https://daily.gate.vn/login/)
20:34:45	1021/1021	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236437d3d8070d11:0%22	https://daily.gate.vn/login/default.js	E:/FPT/Template/Template/daily.gate.vn/login/default.js	(from https://daily.gate.vn/login/)
